"","play_id","game_id","old_game_id","home_team","away_team","season_type","week","posteam","posteam_type","defteam","side_of_field","yardline_100","game_date","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","game_half","quarter_end","drive","sp","qtr","down","goal_to_go","time","yrdln","ydstogo","ydsnet","desc","play_type","yards_gained","shotgun","no_huddle","qb_dropback","qb_kneel","qb_spike","qb_scramble","pass_length","pass_location","air_yards","yards_after_catch","run_location","run_gap","field_goal_result","kick_distance","extra_point_result","two_point_conv_result","home_timeouts_remaining","away_timeouts_remaining","timeout","timeout_team","td_team","td_player_name","td_player_id","posteam_timeouts_remaining","defteam_timeouts_remaining","total_home_score","total_away_score","posteam_score","defteam_score","score_differential","posteam_score_post","defteam_score_post","score_differential_post","no_score_prob","opp_fg_prob","opp_safety_prob","opp_td_prob","fg_prob","safety_prob","td_prob","extra_point_prob","two_point_conversion_prob","ep","epa","total_home_epa","total_away_epa","total_home_rush_epa","total_away_rush_epa","total_home_pass_epa","total_away_pass_epa","air_epa","yac_epa","comp_air_epa","comp_yac_epa","total_home_comp_air_epa","total_away_comp_air_epa","total_home_comp_yac_epa","total_away_comp_yac_epa","total_home_raw_air_epa","total_away_raw_air_epa","total_home_raw_yac_epa","total_away_raw_yac_epa","wp","def_wp","home_wp","away_wp","wpa","vegas_wpa","vegas_home_wpa","home_wp_post","away_wp_post","vegas_wp","vegas_home_wp","total_home_rush_wpa","total_away_rush_wpa","total_home_pass_wpa","total_away_pass_wpa","air_wpa","yac_wpa","comp_air_wpa","comp_yac_wpa","total_home_comp_air_wpa","total_away_comp_air_wpa","total_home_comp_yac_wpa","total_away_comp_yac_wpa","total_home_raw_air_wpa","total_away_raw_air_wpa","total_home_raw_yac_wpa","total_away_raw_yac_wpa","punt_blocked","first_down_rush","first_down_pass","first_down_penalty","third_down_converted","third_down_failed","fourth_down_converted","fourth_down_failed","incomplete_pass","touchback","interception","punt_inside_twenty","punt_in_endzone","punt_out_of_bounds","punt_downed","punt_fair_catch","kickoff_inside_twenty","kickoff_in_endzone","kickoff_out_of_bounds","kickoff_downed","kickoff_fair_catch","fumble_forced","fumble_not_forced","fumble_out_of_bounds","solo_tackle","safety","penalty","tackled_for_loss","fumble_lost","own_kickoff_recovery","own_kickoff_recovery_td","qb_hit","rush_attempt","pass_attempt","sack","touchdown","pass_touchdown","rush_touchdown","return_touchdown","extra_point_attempt","two_point_attempt","field_goal_attempt","kickoff_attempt","punt_attempt","fumble","complete_pass","assist_tackle","lateral_reception","lateral_rush","lateral_return","lateral_recovery","passer_player_id","passer_player_name","passing_yards","receiver_player_id","receiver_player_name","receiving_yards","rusher_player_id","rusher_player_name","rushing_yards","lateral_receiver_player_id","lateral_receiver_player_name","lateral_receiving_yards","lateral_rusher_player_id","lateral_rusher_player_name","lateral_rushing_yards","lateral_sack_player_id","lateral_sack_player_name","interception_player_id","interception_player_name","lateral_interception_player_id","lateral_interception_player_name","punt_returner_player_id","punt_returner_player_name","lateral_punt_returner_player_id","lateral_punt_returner_player_name","kickoff_returner_player_name","kickoff_returner_player_id","lateral_kickoff_returner_player_id","lateral_kickoff_returner_player_name","punter_player_id","punter_player_name","kicker_player_name","kicker_player_id","own_kickoff_recovery_player_id","own_kickoff_recovery_player_name","blocked_player_id","blocked_player_name","tackle_for_loss_1_player_id","tackle_for_loss_1_player_name","tackle_for_loss_2_player_id","tackle_for_loss_2_player_name","qb_hit_1_player_id","qb_hit_1_player_name","qb_hit_2_player_id","qb_hit_2_player_name","forced_fumble_player_1_team","forced_fumble_player_1_player_id","forced_fumble_player_1_player_name","forced_fumble_player_2_team","forced_fumble_player_2_player_id","forced_fumble_player_2_player_name","solo_tackle_1_team","solo_tackle_2_team","solo_tackle_1_player_id","solo_tackle_2_player_id","solo_tackle_1_player_name","solo_tackle_2_player_name","assist_tackle_1_player_id","assist_tackle_1_player_name","assist_tackle_1_team","assist_tackle_2_player_id","assist_tackle_2_player_name","assist_tackle_2_team","assist_tackle_3_player_id","assist_tackle_3_player_name","assist_tackle_3_team","assist_tackle_4_player_id","assist_tackle_4_player_name","assist_tackle_4_team","tackle_with_assist","tackle_with_assist_1_player_id","tackle_with_assist_1_player_name","tackle_with_assist_1_team","tackle_with_assist_2_player_id","tackle_with_assist_2_player_name","tackle_with_assist_2_team","pass_defense_1_player_id","pass_defense_1_player_name","pass_defense_2_player_id","pass_defense_2_player_name","fumbled_1_team","fumbled_1_player_id","fumbled_1_player_name","fumbled_2_player_id","fumbled_2_player_name","fumbled_2_team","fumble_recovery_1_team","fumble_recovery_1_yards","fumble_recovery_1_player_id","fumble_recovery_1_player_name","fumble_recovery_2_team","fumble_recovery_2_yards","fumble_recovery_2_player_id","fumble_recovery_2_player_name","sack_player_id","sack_player_name","half_sack_1_player_id","half_sack_1_player_name","half_sack_2_player_id","half_sack_2_player_name","return_team","return_yards","penalty_team","penalty_player_id","penalty_player_name","penalty_yards","replay_or_challenge","replay_or_challenge_result","penalty_type","defensive_two_point_attempt","defensive_two_point_conv","defensive_extra_point_attempt","defensive_extra_point_conv","safety_player_name","safety_player_id","season","cp","cpoe","series","series_success","series_result","order_sequence","start_time","time_of_day","stadium","weather","nfl_api_id","play_clock","play_deleted","play_type_nfl","special_teams_play","st_play_type","end_clock_time","end_yard_line","fixed_drive","fixed_drive_result","drive_real_start_time","drive_play_count","drive_time_of_possession","drive_first_downs","drive_inside20","drive_ended_with_score","drive_quarter_start","drive_quarter_end","drive_yards_penalized","drive_start_transition","drive_end_transition","drive_game_clock_start","drive_game_clock_end","drive_start_yard_line","drive_end_yard_line","drive_play_id_started","drive_play_id_ended","away_score","home_score","location","result","total","spread_line","total_line","div_game","roof","surface","temp","wind","home_coach","away_coach","stadium_id","game_stadium","aborted_play","success","passer","passer_jersey_number","rusher","rusher_jersey_number","receiver","receiver_jersey_number","pass","rush","first_down","special","play","passer_id","rusher_id","receiver_id","name","jersey_number","id","fantasy_player_name","fantasy_player_id","fantasy","fantasy_id","out_of_bounds","home_opening_kickoff","qb_epa","xyac_epa","xyac_mean_yardage","xyac_median_yardage","xyac_success","xyac_fd","xpass","pass_oe"
"1",3160,"2023_04_BAL_CLE",2023100104,"CLE","BAL","REG",4,"BAL","away","CLE","BAL",65,"2023-10-01",161,1061,1061,"Half2",0,18,0,3,3,0,"02:41","BAL 35",11,9,"(2:41) (Shotgun) 8-L.Jackson pass short left to 13-D.Duvernay ran ob at BAL 45 for 10 yards (23-M.Emerson).","pass",10,1,0,1,0,0,0,"short","left",6,4,NA,NA,NA,NA,NA,NA,3,2,0,NA,NA,NA,NA,2,3,3,21,21,3,18,21,3,18,0.0381640084087849,0.17714025080204,0.00256152055226266,0.335962682962418,0.182838067412376,0.00430902699008584,0.25902447104454,0,0,-0.517979020718485,0.162767329020426,-19.996935426361,19.996935426361,-5.51407682429999,5.51407682429999,-19.6070194342876,19.6070194342876,-0.51002313871868,0.672790467739105,-0.51002313871868,0.672790467739105,-2.15026259690057,2.15026259690057,-2.78131004365894,2.78131004365894,2.45938436390134,-2.45938436390134,-20.7362664707009,20.7362664707009,0.971777856349945,0.0282221436500549,0.0282221436500549,0.971777856349945,-0.000809729099273682,0.0020679235458374,-0.0020679235458374,0.0290318727493286,0.970968127250671,0.982896149158478,0.0171038508415222,-0.16710724684564,0.16710724684564,-0.420696735927031,0.420696735927031,0,-0.000809729099273682,0,-0.000809729099273682,0.0488559262965469,-0.0488559262965469,-0.0600447952747345,0.0600447952747345,0.0488559262965469,-0.0488559262965469,-0.461157791316509,0.461157791316509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"00-0034796","L.Jackson",10,"00-0036331","D.Duvernay",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLE",NA,"00-0037250",NA,"M.Emerson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2023,0.696686804294586,30.3313195705414,36,0,"Punt",3160,"10/1/23, 13:02:33","2023-10-01T19:18:50.717Z","Cleveland Browns Stadium","Sunny Temp: 71° F, Humidity: 79%, Wind: E 1 mph","b07d4c45-f053-11ed-b4a7-bab79e4492fa",0,0,"PASS",0,NA,"2023-10-01T19:18:54.853Z",NA,18,"Punt","2023-10-01T19:17:30.703Z",3,"2:04",0,0,0,3,3,0,"PUNT","PUNT","04:01","01:57","BAL 36","BAL 45",3109,3190,28,3,"Home",-25,31,-2,38.5,1,"outdoors","grass",71,7,"Kevin Stefanski","John Harbaugh","CLE00","FirstEnergy Stadium",0,1,"L.Jackson",8,NA,NA,"D.Duvernay",13,1,0,0,0,1,"00-0034796",NA,"00-0036331","L.Jackson",8,"00-0034796","D.Duvernay","00-0036331","D.Duvernay","00-0036331",1,0,0.162767329020426,0.930436975990842,3.67525721093989,2,0.348157546599396,0.243008359451778,0.963745653629303,3.6254346370697
"2",1962,"2023_07_SF_MIN",2023102300,"MIN","SF","REG",7,"SF","away","MIN","SF",66,"2023-10-23",821,1721,1721,"Half2",0,9,0,3,3,0,"13:41","SF 34",1,-4,"(13:41) 85-G.Kittle right end to SF 36 for 2 yards (24-C.Bynum).","run",2,0,0,0,0,0,0,NA,NA,NA,NA,"right","end",NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,3,3,16,7,7,16,-9,7,16,-9,0.00407873699441552,0.132886365056038,0.00245205825194716,0.249429747462273,0.210788697004318,0.00409368565306067,0.396270722150803,0,0,1.26487707346678,0.564524254761636,8.02190194401389,-8.02190194401389,4.59410997480154,-4.59410997480154,0.922438846693712,-0.922438846693712,NA,NA,0,0,-3.66198408912169,3.66198408912169,11.3423087385017,-11.3423087385017,-3.54373914463213,3.54373914463213,4.46617799132584,-4.46617799132584,0.182228222489357,0.817771777510643,0.817771777510643,0.182228222489357,0.0151145160198212,0.0229983031749725,-0.0229983031749725,0.802657261490822,0.197342738509178,0.35114249587059,0.64885750412941,0.120239499467944,-0.120239499467944,0.155196079576222,-0.155196079576222,NA,NA,0,0,0.0440101623535156,-0.0440101623535156,0.229592093789784,-0.229592093789784,0.0440101623535156,-0.0440101623535156,0.111185917222706,-0.111185917222706,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"00-0033288","G.Kittle",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIN",NA,"00-0036629",NA,"C.Bynum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2023,NA,NA,29,1,"First down",1962,"10/23/23, 20:15:46","2023-10-24T01:45:46.153Z","U.S. Bank Stadium","N/A (Indoors) Temp: 59° F, Humidity: 71%, Wind: ESE 4 mph","b07e5393-f053-11ed-b4a7-bab79e4492fa",0,0,"RUSH",0,NA,"2023-10-24T01:45:49.640Z",NA,9,"Punt","2023-10-24T01:43:37.927Z",6,"3:15",1,0,0,3,3,0,"KICKOFF","PUNT","15:00","11:45","SF 25","SF 21",1889,2133,17,22,"Home",5,39,-7,44.5,0,"dome","sportturf",NA,NA,"Kevin O'Connell","Kyle Shanahan","MIN01","U.S. Bank Stadium",0,1,NA,NA,"G.Kittle",85,NA,NA,0,1,1,0,1,NA,"00-0033288",NA,"G.Kittle",85,"00-0033288","G.Kittle","00-0033288","G.Kittle","00-0033288",0,1,0.564524254761636,NA,NA,NA,NA,NA,0.297185480594635,-29.7185480594635
"3",575,"2023_09_ARI_CLE",2023110503,"CLE","ARI","REG",9,"CLE","home","ARI","CLE",56,"2023-11-05",425,1325,3125,"Half1",0,4,0,1,1,0,"07:05","CLE 44",10,20,"(7:05) 20-P.Strong right end to CLE 48 for 4 yards (95-L.Fotu; 25-Z.Collins).","run",4,0,0,0,0,0,0,NA,NA,NA,NA,"right","end",NA,NA,NA,NA,2,3,0,NA,NA,NA,NA,2,3,0,0,0,0,0,0,0,0,0.0173003450036049,0.0978894457221031,0.00110566662624478,0.1729576587677,0.253439575433731,0.00937478430569172,0.447932571172714,0,0,2.40801301132888,-0.120700957020745,3.05753442109562,-3.05753442109562,1.69026650139131,-1.69026650139131,3.05832193349488,-3.05832193349488,NA,NA,0,0,-0.549538434948772,0.549538434948772,3.14172150404193,-3.14172150404193,1.49603985063732,-1.49603985063732,1.56228208285756,-1.56228208285756,0.643192768096924,0.356807231903076,0.643192768096924,0.356807231903076,-0.00535756349563599,-0.00303709506988525,-0.00303709506988525,0.637835204601288,0.362164795398712,0.896562218666077,0.896562218666077,0.0504549443721771,-0.0504549443721771,0.0738525986671448,-0.0738525986671448,NA,NA,0,0,0,0,0.0524339377880096,-0.0524339377880096,0,0,0.0738525986671448,-0.0738525986671448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,"00-0038098","P.Strong",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0036371","L.Fotu","ARI","00-0036933","Z.Collins","ARI",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2023,NA,NA,7,1,"First down",575,"11/5/23, 13:02:26","2023-11-05T18:23:34.977Z","Cleveland Browns Stadium","Sunny Temp: 56° F, Humidity: 58%, Wind: N 7 mph","b07eb9ec-f053-11ed-b4a7-bab79e4492fa",0,0,"RUSH",0,NA,"2023-11-05T18:23:40.283Z",NA,4,"Turnover on downs","2023-11-05T18:23:34.977Z",6,"3:22",1,0,0,1,1,0,"PUNT","DOWNS","07:05","03:43","CLE 44","ARI 36",575,701,0,27,"Home",27,27,13,38,0,"outdoors","grass",56,7,"Kevin Stefanski","Jonathan Gannon","CLE00","FirstEnergy Stadium",0,0,NA,NA,"P.Strong",20,NA,NA,0,1,0,0,1,NA,"00-0038098",NA,"P.Strong",20,"00-0038098","P.Strong","00-0038098","P.Strong","00-0038098",0,0,-0.120700957020745,NA,NA,NA,NA,NA,0.528417110443115,-52.8417110443115
"4",3848,"2023_10_CLE_BAL",2023111201,"BAL","CLE","REG",10,"BAL","home","CLE","BAL",75,"2023-11-12",537,537,537,"Half2",0,18,0,4,1,0,"08:57","BAL 25",10,2,"(8:57) (Shotgun) 35-G.Edwards up the middle to BAL 27 for 2 yards (22-G.Delpit, 44-S.Takitaki).","run",2,1,0,0,0,0,0,NA,NA,NA,NA,"middle",NA,NA,NA,NA,NA,2,2,0,NA,NA,NA,NA,2,2,31,24,31,24,7,31,24,7,0.196903914213181,0.121584177017212,0.00153345195576549,0.1706323325634,0.220228865742683,0.0035100681707263,0.285607188940048,0,0,1.10471129324287,-0.436472165165469,5.65931710871667,-5.65931710871667,-6.526620423174,6.526620423174,2.76869230419221,-2.76869230419221,NA,NA,0,0,5.8168374467059,-5.8168374467059,-8.39973214830388,8.39973214830388,-5.44522644774406,5.44522644774406,9.65925291436602,-9.65925291436602,0.886198341846466,0.113801658153534,0.886198341846466,0.113801658153534,-0.0156000256538391,-0.0115108489990234,-0.0115108489990234,0.870598316192627,0.129401683807373,0.905683875083923,0.905683875083923,0.0534238500581417,-0.0534238500581417,0.136717442937858,-0.136717442937858,NA,NA,0,0,0.044148176908493,-0.044148176908493,-0.0252491065138969,0.0252491065138969,0.0383488386869431,-0.0383488386869431,0.165373184301622,-0.165373184301622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,"00-0034184","G.Edwards",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0035646","S.Takitaki","CLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"00-0036282","G.Delpit","CLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2023,NA,NA,49,0,"Opp touchdown",3848,"11/12/23, 13:02:49","2023-11-12T21:00:46.463Z","M&T Bank Stadium","Clear Temp: 49° F, Humidity: 46%, Wind: N 4 mph","cbac711d-f053-11ed-b4a7-bab79e4492fa",0,0,"RUSH",0,NA,"2023-11-12T21:00:48.763Z",NA,18,"Opp touchdown","2023-11-12T20:59:57.013Z",2,"0:41",0,0,1,4,4,0,"KICKOFF","INTERCEPTION","08:57","08:16","BAL 25","BAL 27",3831,3870,33,31,"Home",-2,64,6,38.5,1,"outdoors","grass",49,4,"John Harbaugh","Kevin Stefanski","BAL00","M&T Bank Stadium",0,0,NA,NA,"G.Edwards",35,NA,NA,0,1,0,0,1,NA,"00-0034184",NA,"G.Edwards",35,"00-0034184","G.Edwards","00-0034184","G.Edwards","00-0034184",0,0,-0.436472165165469,NA,NA,NA,NA,NA,0.376622974872589,-37.6622974872589
"5",2878,"2023_10_IND_NE",2023111200,"NE","IND","REG",10,"NE","home","IND","IND",5,"2023-11-12",813,813,813,"Half2",0,15,0,4,2,1,"13:33","IND 5",5,89,"(13:33) (Shotgun) 15-E.Elliott right guard to IND 5 for no gain (51-K.Paye, 44-Z.Franklin).","run",0,1,0,0,0,0,0,NA,NA,NA,NA,"right","guard",NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,3,3,3,7,3,7,-4,3,7,-4,0.0105895893648267,0.0159072447568178,0.000338111130986363,0.025688799098134,0.286483496427536,0.000834693375509232,0.660158038139343,0,0,5.25400659278966,-0.992570294241887,0.127839708190926,-0.127839708190926,5.75862787978258,-5.75862787978258,-3.26421645582845,3.26421645582845,NA,NA,0,0,-3.95077293703798,3.95077293703798,-0.588712129527196,0.588712129527196,-15.7502840873203,15.7502840873203,19.9117205958588,-19.9117205958588,0.568263053894043,0.431736946105957,0.568263053894043,0.431736946105957,-0.018584132194519,-0.047024667263031,-0.047024667263031,0.549678921699524,0.450321078300476,0.493113130331039,0.493113130331039,0.236905838673751,-0.236905838673751,-0.383598834276199,0.383598834276199,NA,NA,0,0,-0.452301263809204,0.452301263809204,0.176495909690857,-0.176495909690857,-0.452301263809204,0.452301263809204,0.331185817718506,-0.331185817718506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,"00-0033045","E.Elliott",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0034431","Z.Franklin","IND",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"00-0036479","K.Paye","IND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2023,NA,NA,41,0,"Field goal",2878,"11/12/23, 09:32:57","2023-11-12T16:36:32.450Z","Frankfurt Stadium","Cloudy Temp: 47° F, Humidity: 78%, Wind: E 1 mph","cbac6844-f053-11ed-b4a7-bab79e4492fa",0,0,"RUSH",0,NA,"2023-11-12T16:36:37.030Z",NA,15,"Field goal","2023-11-12T16:25:42.473Z",15,"8:04",6,1,1,3,4,-4,"PUNT","FIELD_GOAL","05:48","12:44","NE 6","IND 5",2527,2923,10,6,"Neutral",-4,16,-1,42,0,"outdoors","grass",NA,NA,"Bill Belichick","Shane Steichen","FRA00","Deutsche Bank Park",0,0,NA,NA,"E.Elliott",15,NA,NA,0,1,0,0,1,NA,"00-0033045",NA,"E.Elliott",15,"00-0033045","E.Elliott","00-0033045","E.Elliott","00-0033045",0,1,-0.992570294241887,NA,NA,NA,NA,NA,0.634595274925232,-63.4595274925232
"6",1486,"2023_11_PIT_CLE",2023111901,"CLE","PIT","REG",11,"CLE","home","PIT","CLE",71,"2023-11-19",280,280,2080,"Half1",0,9,0,2,1,0,"04:40","CLE 29",10,77,"(4:40) (Shotgun) 53-N.Harris reported in as eligible. 19-C.Tillman left end to CLE 37 for 8 yards (17-T.Thompson). Handoff to 27-K.Hunt pitch to 19-C.Tillman","run",8,1,0,0,0,0,0,NA,NA,NA,NA,"left","end",NA,NA,NA,NA,3,1,0,NA,NA,NA,NA,3,1,7,0,7,0,7,7,0,7,0.395328938961029,0.0772109553217888,0.000728745537344366,0.115953914821148,0.158042639493942,0.00213014450855553,0.250604718923569,0,0,1.18785347917583,0.234092467464507,7.50199356417632,-7.50199356417632,-0.838559820665978,0.838559820665978,6.11971144611016,-6.11971144611016,NA,NA,0,0,-4.60834841988981,4.60834841988981,5.50541373481974,-5.50541373481974,-4.9540541190654,4.9540541190654,6.76359256193973,-6.76359256193973,0.76598459482193,0.23401540517807,0.76598459482193,0.23401540517807,0.0325695276260376,0.0402916669845581,0.0402916669845581,0.798554122447968,0.201445877552032,0.761817455291748,0.761817455291748,0.00495410973525701,-0.00495410973525701,0.239079758524895,-0.239079758524895,NA,NA,0,0,0.0236364305019379,-0.0236364305019379,0.114495486021042,-0.114495486021042,0.0236364305019379,-0.0236364305019379,0.118299305438995,-0.118299305438995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"00-0038979","C.Tillman",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIT",NA,"00-0037377",NA,"T.Thompson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2023,NA,NA,18,1,"First down",1486,"11/19/23, 13:02:31","2023-11-19T19:02:41.610Z","Cleveland Browns Stadium","Sunny Temp: 48° F, Humidity: 67%, Wind: W 11 mph","cbaced01-f053-11ed-b4a7-bab79e4492fa",0,0,"RUSH",0,NA,"2023-11-19T19:02:49.183Z",NA,9,"Field goal","2023-11-19T19:01:16.657Z",17,"5:24",7,1,1,2,2,5,"PUNT","FIELD_GOAL","05:29","00:05","CLE 17","PIT 6",1431,1914,10,13,"Home",3,23,2.5,34,1,"outdoors","grass",48,11,"Kevin Stefanski","Mike Tomlin","CLE00","FirstEnergy Stadium",0,1,NA,NA,"C.Tillman",19,NA,27,0,1,0,0,1,NA,"00-0038979",NA,"C.Tillman",19,"00-0038979","C.Tillman","00-0038979","C.Tillman","00-0038979",0,1,0.234092467464507,NA,NA,NA,NA,NA,0.49059996008873,-49.059996008873
